CCTV Junction No.,camera_count,location,latitude,longitude,traffic_volume,average_speed,accident_count,pedestrian_density,congestion_level,weather_risk,night_time_risk,officer_present,speed_risk,traffic_volume_norm,accident_count_norm,pedestrian_density_norm,congestion_level_norm,weather_risk_norm,night_time_risk_norm,speed_risk_norm,risk_score,risk_category,risk_reason
649,1,Jai bhawani Chowk,21.17123109442649,79.08680131128585,2961,59,5,44,9,0,0,0,19,0.546711259754738,0.5555555555555556,0.38202247191011235,0.8888888888888888,0.0,0.0,0.6551724137931034,53.22,MEDIUM,High congestion
650,1,Ramgarh Railway Crossing,21.18149227829734,79.06579231287844,1865,46,3,39,2,4,4,0,6,0.30234113712374583,0.3333333333333333,0.3258426966292135,0.1111111111111111,0.8,0.8,0.20689655172413793,32.67,LOW,Weather-related risk
651,1,Railway Station Chowk,21.19470054863288,79.10878864906228,1743,62,1,63,2,1,5,0,22,0.27513935340022294,0.1111111111111111,0.5955056179775281,0.1111111111111111,0.2,1.0,0.7586206896551724,33.02,LOW,Unsafe speed pattern
652,1,S.K.Porwal College Chowk,21.15981306387149,79.0730003412137,662,36,3,45,6,0,5,0,4,0.03411371237458194,0.3333333333333333,0.39325842696629215,0.5555555555555556,0.0,1.0,0.13793103448275862,31.29,LOW,No major risk factors
653,1,Dragon Palace Chowk,21.110430434570493,79.13101348571224,2474,18,4,64,6,1,0,1,22,0.43812709030100333,0.4444444444444444,0.6067415730337079,0.5555555555555556,0.2,0.0,0.7586206896551724,48.12,MEDIUM,Unsafe speed pattern
654,1,Bhoyar College T-Point,21.164452785018227,79.13510527960169,3791,19,1,98,8,4,3,1,21,0.7317725752508362,0.1111111111111111,0.9887640449438202,0.7777777777777778,0.8,0.6,0.7241379310344828,58.71,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density, Unsafe speed pattern, Weather-related risk"
655,1,Ghorpad T-Point Yashodhara Nagar,21.170420934162507,79.06325813903102,769,51,3,89,2,0,2,0,11,0.057971014492753624,0.3333333333333333,0.8876404494382022,0.1111111111111111,0.0,0.4,0.3793103448275862,31.93,LOW,High pedestrian density
656,1,Naya Nagar T-Point,21.189452736902123,79.04152416958526,1131,55,3,67,9,3,2,0,15,0.1386845039018952,0.3333333333333333,0.6404494382022472,0.8888888888888888,0.6,0.4,0.5172413793103449,45.89,MEDIUM,High congestion
657,1,Ajani Railway Crossing near ,21.151799145547564,79.088852549289,1405,63,4,92,2,2,4,0,23,0.19977703455964327,0.4444444444444444,0.9213483146067416,0.1111111111111111,0.4,0.8,0.7931034482758621,46.75,MEDIUM,"High pedestrian density, Unsafe speed pattern"
658,1,Tahsil office opp.Jail road,21.115309636335468,79.1368545018425,3971,27,1,74,1,0,0,0,13,0.7719063545150502,0.1111111111111111,0.7191011235955056,0.0,0.0,0.0,0.4482758620689655,34.04,LOW,"Heavy traffic volume, High pedestrian density"
659,1,Ranada Bhilgaon Road,21.13405310869585,79.03159932835085,3753,48,2,78,10,4,0,1,8,0.7232998885172798,0.2222222222222222,0.7640449438202247,1.0,0.8,0.0,0.27586206896551724,54.35,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density, Weather-related risk"
660,1,Dr. Ambedkar Ground,21.143569875567838,79.09344498753453,2514,59,3,60,2,0,3,0,19,0.44704570791527315,0.3333333333333333,0.5617977528089888,0.1111111111111111,0.0,0.6,0.6551724137931034,38.59,LOW,No major risk factors
661,1,Ghorpad Yerkheda Shiv Madhi Mandir Chowk,21.177510068959794,79.09473403301388,2141,36,2,31,7,1,2,1,4,0.36387959866220737,0.2222222222222222,0.23595505617977527,0.6666666666666666,0.2,0.4,0.13793103448275862,31.86,LOW,No major risk factors
662,1,Chhatrapati Shivaji Maharaj Chowk-Prabhag 16,21.168493396560272,79.10996695336229,704,67,1,97,8,5,0,0,27,0.043478260869565216,0.1111111111111111,0.9775280898876404,0.7777777777777778,1.0,0.0,0.9310344827586207,44.84,MEDIUM,"High congestion, High pedestrian density, Unsafe speed pattern, Weather-related risk"
663,1,Gaushala Kamptee,21.14273160710774,79.01973515276909,1081,37,1,62,5,0,5,1,3,0.12753623188405797,0.1111111111111111,0.5842696629213483,0.4444444444444444,0.0,1.0,0.10344827586206896,27.35,LOW,No major risk factors
664,1,Bhuraji Mandir-Prabhag 16,21.218381829855158,79.10737374470231,1340,65,3,45,6,3,4,0,25,0.18528428093645485,0.3333333333333333,0.39325842696629215,0.5555555555555556,0.6,0.8,0.8620689655172413,43.56,MEDIUM,Unsafe speed pattern
665,1,Juni Bhaji Mandi Darga,21.17269297832283,79.13635487809985,2219,17,0,77,1,0,2,0,23,0.38127090301003347,0.0,0.7528089887640449,0.0,0.0,0.4,0.7931034482758621,28.85,LOW,"High pedestrian density, Unsafe speed pattern"
666,1,Gandhi Chowk Kamptee,21.12846721500832,79.02695246633054,3143,56,3,45,6,2,3,0,16,0.5872909698996656,0.3333333333333333,0.39325842696629215,0.5555555555555556,0.4,0.6,0.5517241379310345,46.5,MEDIUM,No major risk factors
667,1,Dr.Babasaheb Ambedkar Smarak-Jaistambh Chowk,21.11221389671445,79.03563149873858,2797,48,1,61,8,0,4,1,8,0.5101449275362319,0.1111111111111111,0.5730337078651685,0.7777777777777778,0.0,0.8,0.27586206896551724,40.56,MEDIUM,High congestion
668,1,Ramgadh-Near Agrawal Company,21.11834309670212,79.14570926410624,1374,46,1,62,3,5,1,0,6,0.19286510590858416,0.1111111111111111,0.5842696629213483,0.2222222222222222,1.0,0.2,0.20689655172413793,27.36,LOW,Weather-related risk
669,1,Ravidas Nagar Corner,21.12951492740614,79.02714654290642,1189,59,7,91,1,1,5,0,19,0.1516164994425864,0.7777777777777778,0.9101123595505618,0.0,0.2,1.0,0.6551724137931034,52.57,MEDIUM,"High incident risk, High pedestrian density"
670,1,Jama Masjid Chowk,21.119281764791147,79.12815776400544,4500,65,3,59,4,0,3,0,25,0.8898550724637682,0.3333333333333333,0.550561797752809,0.3333333333333333,0.0,0.6,0.8620689655172413,52.68,MEDIUM,"Heavy traffic volume, Unsafe speed pattern"
671,1,Durga Chowk-Yerkheda,21.122388042886158,79.0738416784672,3641,63,2,89,1,3,4,0,23,0.6983277591973244,0.2222222222222222,0.8876404494382022,0.0,0.6,0.8,0.7931034482758621,48.88,MEDIUM,"High pedestrian density, Unsafe speed pattern"
672,1,Under ground Bridge T-Point,21.134211420243265,79.03708466116048,1922,35,4,50,8,4,0,0,5,0.31505016722408025,0.4444444444444444,0.449438202247191,0.7777777777777778,0.8,0.0,0.1724137931034483,43.77,MEDIUM,"High congestion, Weather-related risk"
673,1,Shivaji chowk,21.120804831435372,79.13061248519088,1171,60,4,27,5,0,1,1,20,0.147603121516165,0.4444444444444444,0.19101123595505617,0.4444444444444444,0.0,0.2,0.6896551724137931,33.71,LOW,No major risk factors
674,1,Ambedkar Chowk Hingna,21.20761185095517,79.0667957882504,1671,58,0,31,1,0,3,0,18,0.25908584169453736,0.0,0.23595505617977527,0.0,0.0,0.6,0.6206896551724138,17.93,LOW,No major risk factors
675,1,Panchwati Park,21.109628049479397,79.07722260308945,4226,35,3,75,8,2,0,0,5,0.82876254180602,0.3333333333333333,0.7303370786516854,0.7777777777777778,0.4,0.0,0.1724137931034483,52.92,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density"
676,1,Gupta Hotel,21.16294136674843,79.05388500540997,1443,58,3,30,9,3,5,0,18,0.20824972129319955,0.3333333333333333,0.2247191011235955,0.8888888888888888,0.6,1.0,0.6206896551724138,45.08,MEDIUM,High congestion
677,1,Tahsil OFC,21.14924761923876,79.08894262771524,1949,25,7,53,10,5,1,0,15,0.3210702341137124,0.7777777777777778,0.48314606741573035,1.0,1.0,0.2,0.5172413793103449,63.17,MEDIUM,"High incident risk, High congestion, Weather-related risk"
678,1,PS Main Gate,21.217885434029036,79.02452858088775,4237,53,3,56,2,4,2,0,13,0.8312151616499442,0.3333333333333333,0.5168539325842697,0.1111111111111111,0.8,0.4,0.4482758620689655,46.53,MEDIUM,"Heavy traffic volume, Weather-related risk"
679,1,Dayanand Park Chowk,21.11344466826017,79.05866223049776,3039,18,2,48,9,1,0,0,22,0.5641025641025641,0.2222222222222222,0.42696629213483145,0.8888888888888888,0.2,0.0,0.7586206896551724,46.27,MEDIUM,"High congestion, Unsafe speed pattern"
680,1,Gurunanak college,21.147742671885492,79.14541184835029,4459,65,4,38,8,0,4,0,25,0.8807134894091416,0.4444444444444444,0.3146067415730337,0.7777777777777778,0.0,0.8,0.8620689655172413,59.95,MEDIUM,"Heavy traffic volume, High congestion, Unsafe speed pattern"
681,1,Sai Mandir,21.216336451993044,79.03872001490517,4760,15,2,63,7,5,3,0,25,0.9478260869565217,0.2222222222222222,0.5955056179775281,0.6666666666666666,1.0,0.6,0.8620689655172413,61.18,MEDIUM,"Heavy traffic volume, Unsafe speed pattern, Weather-related risk"
682,1,Uppalwadi Rly Bridge,21.20386085510728,79.0985104996812,2861,42,2,99,3,4,1,1,2,0.5244147157190635,0.2222222222222222,1.0,0.2222222222222222,0.8,0.2,0.06896551724137931,41.18,MEDIUM,"High pedestrian density, Weather-related risk"
683,1,Kamptee Road Gurudwara,21.198048648513915,79.0487785096337,4152,38,3,94,2,1,0,0,2,0.8122630992196209,0.3333333333333333,0.9438202247191011,0.1111111111111111,0.2,0.0,0.06896551724137931,43.76,MEDIUM,"Heavy traffic volume, High pedestrian density"
684,1,Dayanand Park Dayanand Park Chowk,21.130948339245393,79.116020968853,4170,49,0,26,7,5,2,1,9,0.8162764771460423,0.0,0.1797752808988764,0.6666666666666666,1.0,0.4,0.3103448275862069,39.13,LOW,"Heavy traffic volume, Weather-related risk"
685,1,New Dayanand Park Sai Chanduram Chowk,21.12050651048681,79.01963104910776,2253,27,0,89,5,3,3,0,13,0.3888517279821628,0.0,0.8876404494382022,0.4444444444444444,0.6,0.6,0.4482758620689655,38.24,LOW,High pedestrian density
686,1,Bharat Mata Chowk Koradi,21.180237186390933,79.14547315676178,2852,61,3,69,6,3,3,0,21,0.5224080267558529,0.3333333333333333,0.6629213483146067,0.5555555555555556,0.6,0.6,0.7241379310344828,51.97,MEDIUM,Unsafe speed pattern
687,1,New Ajit Bekari,21.211525118695313,79.06806843120755,2438,48,4,40,4,4,0,0,8,0.43010033444816054,0.4444444444444444,0.33707865168539325,0.3333333333333333,0.8,0.0,0.27586206896551724,38.75,LOW,Weather-related risk
688,1,Devtare Chowk  Near Highmost light  Mehandibagh road  New Mangalwari,21.16681154716167,79.03540756950197,870,25,6,82,2,1,2,0,15,0.08049052396878484,0.6666666666666666,0.8089887640449438,0.1111111111111111,0.2,0.4,0.5172413793103449,43.58,MEDIUM,High pedestrian density
689,1,Taramata Chowk Near Yerkheda Grampanchayat  Yerkheda,21.16859352273639,79.0110245120995,4979,50,4,87,9,3,5,1,10,0.9966555183946488,0.4444444444444444,0.8651685393258427,0.8888888888888888,0.6,1.0,0.3448275862068966,71.03,HIGH,"Heavy traffic volume, High congestion, High pedestrian density"
690,1,Natthu Chinchulkar Panthela Near T-Point Yerkheda,21.133597491239236,79.02546368576313,2431,65,2,58,3,4,5,1,25,0.4285395763656633,0.2222222222222222,0.5393258426966292,0.2222222222222222,0.8,1.0,0.8620689655172413,44.28,MEDIUM,"Unsafe speed pattern, Weather-related risk"
691,1,Sayid Nagar  Near Natwar Balaji Mandir Ranala,21.192339151983035,79.0779660922834,924,31,2,11,7,3,1,0,9,0.09253065774804906,0.2222222222222222,0.011235955056179775,0.6666666666666666,0.6,0.2,0.3103448275862069,25.79,LOW,No major risk factors
692,1,Near Vitthal Rukhmini Mandir  juni Vasti  Ranala,21.122445249826903,79.0505504764647,1394,49,8,57,8,3,0,0,9,0.19732441471571907,0.8888888888888888,0.5280898876404494,0.7777777777777778,0.6,0.0,0.3103448275862069,56.3,MEDIUM,"High incident risk, High congestion"
693,1,Infront of Traffic Park Gate,21.13884150836851,79.12433250488239,1097,32,4,23,2,5,1,0,8,0.13110367892976588,0.4444444444444444,0.14606741573033707,0.1111111111111111,1.0,0.2,0.27586206896551724,28.57,LOW,Weather-related risk
694,1,Sugandha Sabagruha,21.15105237263397,79.06463312854927,3562,54,3,68,6,5,5,0,14,0.6807134894091416,0.3333333333333333,0.651685393258427,0.5555555555555556,1.0,1.0,0.4827586206896552,56.55,MEDIUM,Weather-related risk
695,1,Khallasi Line New Vasti,21.160913245442135,79.03730714088815,2836,36,1,67,8,3,3,0,4,0.518840579710145,0.1111111111111111,0.6404494382022472,0.7777777777777778,0.6,0.6,0.13793103448275862,42.36,MEDIUM,High congestion
696,1,Kalbhairav Mandir,21.129089167889813,79.0925717479906,2187,38,2,67,7,2,1,1,2,0.3741360089186176,0.2222222222222222,0.6404494382022472,0.6666666666666666,0.4,0.2,0.06896551724137931,37.45,LOW,No major risk factors
697,1,Tidke Layout Ranala,21.113780418968705,79.10601658253282,1072,33,1,60,3,5,2,1,7,0.12552954292084728,0.1111111111111111,0.5617977528089888,0.2222222222222222,1.0,0.4,0.2413793103448276,27.02,LOW,Weather-related risk
698,1,Ganesh Mandir Amit Thakre House Ranala,21.173274405092997,79.02505628618515,2590,51,3,93,1,1,4,1,11,0.4639910813823857,0.3333333333333333,0.9325842696629213,0.0,0.2,0.8,0.3793103448275862,42.06,MEDIUM,High pedestrian density
699,1,PNT Colony  Ranala,21.13463566638883,79.02514288244325,4169,53,4,11,6,4,5,1,13,0.8160535117056856,0.4444444444444444,0.011235955056179775,0.5555555555555556,0.8,1.0,0.4482758620689655,51.64,MEDIUM,"Heavy traffic volume, Weather-related risk"
700,1,NMC Workshop,21.169748586570716,79.00550071404002,4772,35,0,50,8,4,5,0,5,0.9505016722408027,0.0,0.449438202247191,0.7777777777777778,0.8,1.0,0.1724137931034483,48.14,MEDIUM,"Heavy traffic volume, High congestion, Weather-related risk"
701,1,Pride Bar Hudkeshwar Road,21.118523525832906,79.11046030225985,2133,22,2,92,6,1,2,0,18,0.3620958751393534,0.2222222222222222,0.9213483146067416,0.5555555555555556,0.2,0.4,0.6206896551724138,45.27,MEDIUM,High pedestrian density
702,1,Kalamana Police station,21.15773681222258,79.09957067914327,2017,42,5,91,5,1,1,0,2,0.336231884057971,0.5555555555555556,0.9101123595505618,0.4444444444444444,0.2,0.2,0.06896551724137931,46.4,MEDIUM,High pedestrian density
703,1,Chhatrapati nagar chowk,21.163910731906192,79.07119463136247,4793,19,5,25,8,1,0,0,21,0.9551839464882943,0.5555555555555556,0.16853932584269662,0.7777777777777778,0.2,0.0,0.7241379310344828,58.21,MEDIUM,"Heavy traffic volume, High congestion, Unsafe speed pattern"
704,1,Bada Nala Old Kamptee,21.106218824418693,79.12662556734539,3157,31,3,13,2,1,3,0,9,0.59041248606466,0.3333333333333333,0.033707865168539325,0.1111111111111111,0.2,0.6,0.3103448275862069,31.08,LOW,No major risk factors
705,1,Tilak Nagar Old Kamptee,21.140392513383272,79.1208505229425,4148,51,1,21,1,0,4,1,11,0.811371237458194,0.1111111111111111,0.12359550561797752,0.0,0.0,0.8,0.3793103448275862,29.21,LOW,Heavy traffic volume
706,1,Ghorpad Road New Kamptee,21.116129761232678,79.08780315465951,4088,50,3,38,1,4,0,1,10,0.7979933110367893,0.3333333333333333,0.3146067415730337,0.0,0.8,0.0,0.3448275862068966,38.13,LOW,"Heavy traffic volume, Weather-related risk"
707,1,Shitala Mata Mandir New Kamptee,21.107604996456732,79.130240692077,2037,68,2,16,4,0,0,1,28,0.3406911928651059,0.2222222222222222,0.06741573033707865,0.3333333333333333,0.0,0.0,0.9655172413793104,29.15,LOW,Unsafe speed pattern
